,Method_Name,MR_ADD,MR_MUL,MR_PER,MR_INC,MR_EXC,MR_INV,VC_1,VC_2,VC_3,VC_4,VC_5,VC_6,VC_7,VC_8,VC_9,VC_10,VC_11,VC_12,VC_13,VC_14,VC_15,VC_16,VC_17,VC_18,VC_19,VC_20,VC_21,VC_22,VC_23,VC_24,VC_25,VC_26,VC_27,VC_28,VC_29,VC_30,VC_31,VC_32,VC_33,VC_34,VC_35,VC_36,VC_37,VC_38,VC_39,VC_40,VC_41,VC_42,VC_43,VC_44,VC_45,VC_46,VC_47,VC_48,VC_49,VC_50,VC_51,VC_52,VC_53,VC_54,VC_55,VC_56,VC_57,VC_58,VC_59,VC_60,VC_61,VC_62,VC_63,VC_64,VC_65,VC_66,VC_67,VC_68,VC_69,VC_70,VC_71,VC_72,VC_73,VC_74,VC_75,VC_76,VC_77,VC_78,VC_79,VC_80,VC_81,VC_82,VC_83,VC_84,VC_85,VC_86,VC_87,VC_88,VC_89,VC_90,VC_91,VC_92,VC_93,VC_94,VC_95,VC_96,VC_97,VC_98,VC_99,VC_100
87,skew,1,1,1,0,0,0,1.2599404,1.335096,0.65230465,-0.11023409,-0.57814103,-0.9291095,-1.3785365,-0.42504197,-0.61569333,0.33438632,-0.73289365,-0.9735055,0.047310315,-0.19256912,-0.95805305,0.4355592,-0.61881465,1.780863,-0.28538334,0.5119323,2.8938775,-0.5127589,-0.8750316,-0.7385253,1.0548383,-1.0431471,-0.19793683,-0.2417908,-0.3963857,-0.94254965,0.73245746,0.23771423,-0.009241045,-0.154975,-0.35190105,-0.5902185,0.19950783,-0.08875054,-1.1946489,-0.8633424,-0.65072966,-0.326238,-0.40896568,2.459832,1.8790523,1.2544625,-0.54377455,1.0696456,-0.6890319,0.4895186,2.611663,1.8275971,0.1985146,-0.09989854,-0.8925634,-0.98191667,-0.75851035,0.24043143,-0.5100234,0.4487834,0.1489082,-0.12350762,0.1840778,-0.49080214,-0.35219896,-0.69004875,-0.97774917,-0.75298303,-0.49965143,-0.80077624,0.42469865,-1.1321697,-0.44895098,1.1383309,0.62021184,-0.4568616,0.5004484,-0.11553404,-0.54769385,0.5602022,0.81611377,-0.5831934,-0.5329289,-0.7899709,-0.9096427,-1.0684708,-0.43015155,1.4984522,0.17766762,1.0349331,-0.70388925,0.81730396,0.09175536,1.4862545,1.1068455,-0.5011649,0.4332653,1.2200668,-0.223725,-0.7186204
88,square,1,1,0,0,0,1,0.42488137,1.0702891,1.6965091,0.06266286,-0.7341334,-1.0305825,-0.9319191,-0.43766642,-0.429563,-0.39874393,-0.6971045,-0.65379363,0.3681204,-0.13253137,-0.94823426,1.7895446,-0.7492458,0.6437554,-0.3951426,0.46114165,3.4113934,-0.3160056,-1.0771351,-0.6421397,-0.13759224,-0.8229021,-0.46471122,-0.2903115,-0.42794037,-0.7549965,-0.32808656,-0.814886,-0.00077300286,0.62640595,-0.2567371,-0.6777686,-0.15594457,-0.17263661,-1.1031982,-0.8033099,-0.61661065,-0.45070478,-0.37824607,2.5646389,1.9085575,1.287295,-0.73367447,0.3709203,-0.6139637,-0.06997018,2.6704051,1.6441091,0.6161959,-0.2887959,-0.6768818,-0.9760088,-1.030406,-0.10830487,-0.49508485,0.64980227,0.17139918,0.59546846,0.0032839375,-0.35690287,-0.41955435,-0.50669014,-0.85243464,-0.56475884,-0.4915539,-0.7882465,0.79545504,-0.9358078,-0.4563698,1.1271616,1.1196461,-0.6481062,0.2958158,-0.5693841,-0.38867596,1.0593919,0.857051,-0.5040494,-0.63060546,-0.7610082,-0.57787424,-0.9812338,-0.45104665,1.1732821,0.031240625,0.9127943,-0.63801754,0.87641084,-0.3634521,0.9722233,1.6016159,-0.53260124,0.43724418,1.2676762,-0.1540706,-0.95618516
89,standardize,1,1,0,0,0,0,0.9201748,1.264463,0.9466157,-0.0026730378,-0.62918395,-1.0030401,-1.2672412,-0.41589928,-0.5536901,0.172976,-0.74945104,-0.96644145,0.16369995,-0.18227589,-0.9747404,0.7833056,-0.6681452,1.5412964,-0.31244382,0.43376717,2.9484868,-0.46811518,-0.8780761,-0.7077708,0.86764705,-0.99738413,-0.20803209,-0.32264405,-0.40823674,-0.93077415,0.42508772,0.11054432,-0.03271546,0.08302663,-0.37849832,-0.5917443,0.1559593,-0.12709826,-1.2381355,-0.8539656,-0.6387957,-0.3396359,-0.4104323,2.6570315,1.887781,1.093956,-0.56977224,0.8950057,-0.69050634,0.5230749,2.4633944,1.735552,0.35333025,-0.12764862,-0.865563,-0.99649495,-0.8336791,0.23574741,-0.49917918,0.56367135,0.18864402,-0.062140837,0.017867185,-0.42227107,-0.37007153,-0.62502116,-0.9739637,-0.7518916,-0.49653834,-0.812872,0.447809,-1.1244338,-0.49421242,1.0766759,0.719858,-0.58976024,0.49037546,-0.29656902,-0.5288382,0.6213831,0.89958876,-0.6127604,-0.57333326,-0.75731474,-0.8544157,-1.0499661,-0.44194642,1.4164311,0.25431237,0.8781057,-0.67015755,0.81998646,-0.08124574,1.1129436,1.2316635,-0.5458187,0.41902193,1.2200017,-0.38817352,-0.75992197
90,sum,1,1,1,1,1,1,1.2222564,1.241173,0.67849267,0.9803373,-0.7866971,-1.2796823,-1.2182729,-0.5319718,-0.75664437,0.7277421,-0.91076624,-0.40299916,0.2487061,-0.27956837,-0.944736,0.29215395,-0.8177309,1.6057067,-0.31499264,0.93131995,2.7499776,-0.42541987,-0.43034008,-0.81138974,0.8998378,-0.657109,-0.3216372,-0.5709042,-0.5271897,-0.9938268,0.15822767,-0.4943144,-0.16330425,-0.122758746,-0.60544115,-0.4138459,1.0518186,-0.44461113,-1.371197,-1.0445551,-0.6117238,-0.40513793,-0.43292972,1.2967932,1.529918,1.1840806,-0.49558243,0.58276564,-0.5933573,2.0236223,2.7227507,1.5583024,0.68846965,-0.17392695,-0.8825353,-1.0693765,-0.9983698,0.4069934,-0.51359195,0.3495936,0.08357983,0.97590667,-0.08881639,-0.49099284,-0.3707742,-0.42046714,-1.0227262,-1.0983636,-0.47230268,-0.98117554,0.24663174,-1.3541358,-0.5483382,0.23196793,0.16907723,-0.57360065,1.2525413,-0.43048418,-0.82685226,0.7730182,1.84434,-0.786366,-0.5642302,-0.49839228,-0.39008424,-0.90645987,-0.45103505,1.7037269,2.4100385,0.928233,-0.5619099,0.6865408,0.098356135,0.7058868,0.9846246,-0.67897356,0.7397727,1.1900688,-0.42291197,-0.77635205
91,sumOfLogarithms,1,1,1,1,1,1,1.3424469,1.435528,1.1626054,0.048453428,-0.63638496,-0.8634068,-1.0669698,-0.39592955,-0.56721973,0.03225246,-0.64082444,-0.49117896,0.4713107,-0.0961605,-0.85800093,0.8705665,-0.6546386,1.4386722,-0.35049078,0.8910594,3.0672357,-0.4763596,-1.0376437,-0.7559446,0.43208483,-0.78801006,-0.37948123,-0.11813557,-0.46767646,-0.8214712,0.07171081,-0.71091825,0.09785717,-0.005018227,-0.18158677,-0.49933586,0.32631582,-0.19786769,-1.0575998,-0.7597684,-0.5990444,-0.27493945,-0.38254192,2.1326094,1.2669147,1.755983,-0.5726076,0.97428435,-0.45704174,0.21170716,3.166191,1.582067,0.77650183,-0.035180654,-0.74815,-0.98129964,-0.76512897,0.11057536,-0.4140183,0.5340357,-0.12202112,0.76657575,0.21727103,-0.570414,-0.3007095,-0.58610404,-0.8642653,-0.4853868,-0.4803975,-0.6807731,0.6183624,-0.9487582,-0.4319471,0.8315264,0.8683864,-0.34883055,0.31421825,-0.3688832,-0.4155298,1.1245108,0.6419101,-0.3618302,-0.51868534,-0.7536383,-0.53328735,-0.9391915,-0.380276,0.8483871,0.26087496,1.1841428,-0.76689124,1.1061553,0.1730826,1.1850848,1.6286064,-0.4238153,0.668936,1.5616474,-0.31345323,-0.84874517
92,sum_Power_Deviat,0,0,0,0,0,0,0.81166774,0.9295812,0.8274092,0.24465789,-0.64926314,-1.0789012,-1.019003,-0.47353566,-0.585471,0.28665084,-0.7385443,-0.6477842,0.42465594,-0.18221065,-0.9044976,0.5616433,-0.71088547,1.4490517,-0.36360964,0.73481405,2.673085,-0.486729,-0.7567578,-0.8009681,0.45958892,-0.73608893,-0.39263415,-0.062145084,-0.49217388,-0.8468015,-0.058113318,-0.6098611,0.078146115,-0.086491816,-0.3971908,-0.53574365,0.60413945,-0.26907527,-1.0965102,-0.89039356,-0.62523115,-0.4151543,-0.38994145,1.6056253,1.6796764,1.536204,-0.57085097,0.63209736,-0.57470167,0.893432,2.8970087,1.8320417,0.57457143,-0.19218121,-0.7847648,-0.9553907,-0.85622203,0.08360633,-0.48105922,0.47036922,0.07184146,0.37731543,0.00059061125,-0.45951742,-0.38224813,-0.5197392,-0.9704805,-0.7780977,-0.47219118,-0.8410439,0.5397069,-1.104281,-0.50784713,0.9439044,0.7097688,-0.18605605,0.5863572,-0.3404563,-0.5073175,0.7115913,1.1223307,-0.60704803,-0.52019924,-0.6481671,-0.51384884,-0.89696103,-0.44154197,1.2665361,0.8343898,0.7915335,-0.5852441,0.6572606,0.16865638,1.3363038,1.0104285,-0.53821003,0.5352084,1.1387864,-0.03840291,-0.7707007
93,sum_labeled,0,0,0,0,0,0,1.04605,2.011165,0.2740651,-0.035687633,-0.69105947,-0.956695,-1.3497143,-0.4855014,-0.5551475,0.24524164,-0.7263783,-0.7461632,-0.013785124,-0.22503221,-0.9018224,0.764073,-0.53227746,1.8678521,-0.52064157,0.9193668,3.5329156,-0.6290246,-1.2364283,-0.79617125,1.2940042,-1.076086,-0.21527484,0.5735602,-0.5350591,-1.0009084,0.6842478,0.52124697,-0.026313476,-0.20136291,-0.05060785,-0.5785274,0.52077943,0.21473144,-1.102914,-0.8741846,-0.6436401,-0.42389056,-0.42267552,2.3290763,0.75682783,1.7444693,-0.306704,1.2881026,-0.42704695,0.37602866,3.409741,1.2436056,-0.21971951,-0.40902087,-0.72521985,-1.0613112,-0.88387346,0.27971604,-0.30516756,-0.103900045,-0.08772304,0.49871197,-0.11052255,-0.9361067,-0.45669007,-0.85470605,-1.0145147,-0.69727385,-0.40637195,-0.653083,0.7666783,-1.1278188,-0.5131479,0.61395854,1.1524673,-0.01238954,-0.32202786,-0.28598976,-0.2783602,1.091612,-0.043359086,-0.46365863,-0.39379382,-0.75642306,-0.73441744,-1.0814843,-0.44444612,0.4791461,0.3346557,0.55776775,-0.9061107,0.8514999,0.36928594,1.4912523,1.8603995,-0.39787123,0.7154091,1.0387934,-0.20905145,-0.6091273
94,tanimotoDist,0,0,0,0,0,0,1.3922976,1.2093889,0.9981086,-0.28622133,-0.80248517,-0.9171645,-1.2083682,-0.44075707,-0.5446029,0.16794348,-0.64836216,-0.89392227,0.29181013,-0.16927591,-0.81512976,1.1419599,-0.5292898,1.3455706,-0.40513086,0.68159264,3.664348,-0.48668838,-1.1757523,-0.7582355,0.9440284,-0.9804037,-0.3330332,0.2786359,-0.47843528,-0.8866337,0.4878457,-0.14947005,0.04295797,0.0773602,-0.21372837,-0.5361874,0.043465555,0.104347095,-1.109167,-0.84899294,-0.62630093,-0.16488317,-0.3697157,2.2897913,1.360448,1.5408176,-0.50187606,0.33748093,-0.38976085,0.2839544,2.7029884,1.5809358,0.28684607,-0.011631709,-0.5896537,-1.01323,-1.0892864,0.06574598,-0.41308933,0.44915405,-0.24205343,-0.012643384,0.3687056,-0.70027536,-0.3360946,-0.70462614,-0.92901576,-0.54729795,-0.41216582,-0.6825531,1.0374575,-1.004995,-0.36948133,0.9646387,1.1025207,-0.35876212,-0.23146117,-0.28169715,-0.3916645,0.67105865,0.26071444,-0.4252247,-0.5840179,-0.8779037,-0.88454837,-1.0122949,-0.40494043,1.0007247,0.0585282,0.8906429,-0.8499306,0.9766361,0.22268283,1.8378724,1.2588097,-0.4088176,0.4478333,1.4819614,-0.047937345,-0.7299051
95,var_Difference,1,1,0,0,0,1,1.5033327,1.5430335,0.8895561,-0.19963963,-0.80228937,-0.96663773,-1.3714527,-0.5205923,-0.58608115,0.35949385,-0.6952972,-0.8898707,0.38290846,-0.135795,-0.85868096,0.77166605,-0.60634065,1.947796,-0.39313173,0.7190093,3.3760536,-0.5918912,-1.121085,-0.78725266,1.3859925,-1.1197749,-0.18054327,0.24222548,-0.47179765,-0.9740283,0.8197886,0.40776715,-0.04774724,-0.16421933,-0.29548368,-0.5241501,0.264971,-0.07199803,-1.2229059,-0.84643877,-0.6129065,-0.24347164,-0.38482782,2.8137486,1.223951,1.4583762,-0.48559582,0.6521395,-0.68227744,0.47574538,2.904978,1.5603245,0.40195382,-0.064376324,-0.60661507,-1.0148358,-1.0400949,0.35067844,-0.3826004,0.46319714,-0.21419126,-0.016639275,0.2691628,-0.6745093,-0.30868974,-0.70553863,-0.9238077,-0.5778269,-0.4378378,-0.6797929,0.6898846,-1.1245583,-0.404991,0.88353664,0.9964111,-0.442091,-0.15479876,-0.21513784,-0.52175266,0.8374992,0.28355676,-0.43870327,-0.4885877,-0.880977,-0.952761,-1.0693773,-0.42384106,1.0008636,-0.11941907,1.1147262,-0.87106663,1.0046961,0.25706688,1.514986,1.4017109,-0.43524697,0.47739533,1.6078008,-0.3186774,-0.77087986
96,variance,1,1,1,0,0,1,1.4368556,1.1197292,0.9492746,0.0844185,-0.68537086,-0.8633723,-1.1941512,-0.39707306,-0.628884,0.4155731,-0.6762695,-0.83893895,0.3876142,-0.17856489,-0.8923568,0.5491023,-0.43878624,2.0607617,-0.38715273,0.6097219,2.753765,-0.5920617,-0.87416214,-0.7409985,1.1093895,-0.9065696,-0.1841963,-0.09730819,-0.46379325,-0.870041,0.7038207,-0.04136073,-0.03783555,-0.16686392,-0.29180467,-0.45781213,0.43216044,-0.10940352,-1.1584268,-0.8605219,-0.5925929,-0.46436384,-0.4182443,2.464861,1.0594089,1.6418161,-0.50754875,0.7331524,-0.7013028,0.74483824,2.788654,1.4286308,0.6334549,-0.17653815,-0.8661446,-0.96321,-0.79814744,0.35008174,-0.46800846,0.50148296,-0.074347,-0.021737754,0.22405255,-0.5517741,-0.28738126,-0.6096075,-0.89009905,-0.6148143,-0.49738815,-0.74328935,0.25211117,-1.0742368,-0.43332064,0.6293194,0.53695065,-0.33534762,0.2836909,-0.1863278,-0.4974526,0.7329672,0.72005045,-0.4721041,-0.5052952,-0.79256415,-0.8485225,-0.97092116,-0.4268983,0.9592448,0.237092,0.9754459,-0.7242419,0.8989626,0.30436194,1.5405154,1.086411,-0.46622056,0.374422,1.4044057,-0.0957634,-0.72635216
97,weightedMean,1,1,0,0,0,1,1.2936759,0.96882904,0.87300324,0.15118474,-0.78008974,-1.1828725,-1.2591615,-0.5807168,-0.70224714,0.5075005,-0.7364523,-0.7385445,0.36985657,-0.26677,-0.8896311,0.7379726,-0.69763654,1.8136574,-0.4794153,0.55403954,3.6275697,-0.5601609,-1.0088524,-0.79522777,1.170976,-1.0615989,-0.29860622,0.13906063,-0.4994717,-0.96942955,0.59200263,0.29653764,-0.14638047,-0.12524572,-0.5077893,-0.5596491,0.38421205,-0.058012642,-1.2854185,-0.9444061,-0.69722193,-0.29122198,-0.4101287,2.3139327,1.3228132,1.3168749,-0.45532694,0.54874027,-0.7179168,0.92808795,2.9908462,1.252493,0.3669411,-0.052421995,-0.6148323,-1.0299164,-1.0652771,0.3694679,-0.44380197,0.4053586,-0.110335425,0.16006456,0.056181528,-0.5905331,-0.31053385,-0.6541637,-0.9778023,-0.7689426,-0.40776497,-0.767417,0.774294,-1.289415,-0.49669564,0.35862473,0.7249402,-0.12418975,0.090337634,-0.14156134,-0.78724366,0.71149486,0.6329418,-0.6073532,-0.5242322,-0.7544047,-0.91722804,-1.0294591,-0.43731177,1.0725473,0.5190825,0.79012644,-0.8497232,0.7389809,0.1965466,1.7352321,1.2233821,-0.52110094,0.55745095,1.2596533,-0.3026617,-0.8632934
98,weightedRMS,0,0,0,0,0,0,1.1441387,1.0639822,1.3322741,-0.16297622,-0.7830702,-0.9603227,-1.1169118,-0.4139863,-0.53662795,0.016260609,-0.6882667,-0.87090623,0.13962254,-0.18825275,-0.92583305,1.510564,-0.6730725,1.2142446,-0.42742082,0.47607183,3.6981645,-0.4137785,-1.1662997,-0.68734795,0.40850988,-1.0163326,-0.34402218,-0.068197824,-0.4459276,-0.81024796,0.34099814,-0.34653085,0.023510357,0.36532807,-0.29110682,-0.63674784,-0.04968202,-0.07789122,-1.0823429,-0.81616277,-0.66219455,-0.32458252,-0.37637478,2.9134865,1.5823134,1.4813532,-0.6322478,0.5264653,-0.57983446,-0.06198047,2.609582,1.5356121,0.3200434,-0.13091579,-0.8088547,-1.041449,-1.0869628,0.012207557,-0.49707806,0.54447854,-0.003101477,0.15315227,0.26276654,-0.5503878,-0.39646158,-0.6803322,-0.91438556,-0.57721424,-0.501626,-0.7091096,1.077505,-1.0148392,-0.40781486,0.93010485,1.070399,-0.3074831,-0.022099946,-0.21587661,-0.4918453,0.80535424,0.4283858,-0.4953422,-0.6219083,-0.8903927,-0.9230951,-1.0496985,-0.4330775,1.12731,-0.20536616,1.0111452,-0.8154067,0.9999585,0.041086514,1.8801662,1.2838253,-0.47564158,0.31474403,1.3474457,0.06976671,-0.84092915
99,weighted_average,1,1,0,0,0,1,1.1507207,1.3904393,1.2439541,-0.13615948,-0.7854751,-0.92130876,-1.1303418,-0.36729866,-0.58440584,0.07532705,-0.67231464,-0.8334557,0.26973096,-0.15184774,-0.9529267,1.2919531,-0.67257595,1.5467483,-0.47338364,0.68675727,3.6910682,-0.4669169,-1.2281299,-0.74616563,0.6014128,-1.0558797,-0.25029022,0.01719696,-0.47558087,-0.83166033,0.33205113,-0.20872357,0.06163606,0.17546827,-0.26737168,-0.5743862,0.16909778,-0.055903316,-1.1017479,-0.80794346,-0.6448588,-0.14809425,-0.36397654,3.072715,1.1032349,1.67245,-0.5682531,0.8626603,-0.44103688,0.056534603,2.9783363,1.4732381,0.44751742,0.064544365,-0.8623657,-1.0889763,-1.056505,0.112789884,-0.47998634,0.5880013,-0.1525283,0.2697417,0.19669741,-0.7085803,-0.3691896,-0.6554431,-0.93409777,-0.57451206,-0.5172454,-0.62211424,1.1499982,-1.0544047,-0.47157666,0.4918909,0.9542858,-0.2533821,-0.14551279,-0.28863132,-0.5140084,0.9546894,0.17109281,-0.45296586,-0.5845666,-0.91006756,-0.8792063,-1.0404184,-0.40572974,0.67540145,-0.04723943,0.79240125,-0.91991407,1.1946379,0.18696637,1.7117838,1.4829527,-0.4511631,0.40246773,1.3833319,-0.1994022,-0.79529566
100,winsorizedMean,1,1,0,0,1,1,1.4675924,1.3928709,1.007617,0.043153528,-0.7444262,-0.9396523,-1.2336819,-0.38668466,-0.5497618,0.2330973,-0.71776456,-0.96350634,0.28628013,-0.12994342,-0.92073846,0.7991345,-0.6462505,1.788527,-0.31073186,0.62573385,3.0008035,-0.54563,-0.981269,-0.7582712,1.1564709,-1.0209711,-0.15375099,-0.10237007,-0.45233607,-0.971654,0.49956945,0.076473765,0.047598355,-0.07514331,-0.291623,-0.502771,0.2686271,-0.09302996,-1.1962314,-0.80920494,-0.6232296,-0.25590786,-0.41052905,2.8863876,1.2992665,1.3590305,-0.4910489,0.8480273,-0.5816459,0.44824585,2.6695926,1.5843714,0.57370394,-0.016599564,-0.88720834,-1.0759927,-0.90180033,0.4110434,-0.39232296,0.6037585,-0.12314183,-0.036348328,0.16420212,-0.59213775,-0.34217462,-0.654031,-0.96403354,-0.5981431,-0.49282232,-0.71672636,0.574596,-1.0842731,-0.48172483,0.9274752,0.9154758,-0.44710174,0.19422802,-0.32584685,-0.44926757,0.747831,0.5619575,-0.52284193,-0.53119814,-0.81036884,-0.8480187,-1.0696532,-0.42434776,1.0145406,0.12856616,1.1417656,-0.78066504,1.0573525,0.18633424,1.2114807,1.2616802,-0.48090717,0.39440256,1.581507,-0.3975948,-0.70332104
